what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1422067764911
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1422067764911
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1422067764911
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1422067764911
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1422067764911
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1422067764911
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1422067764912
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1422067764912
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1422067764912
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1422067764912
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1422067764912
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1422067764912
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1422067764912
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1422067764912
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1422067764912
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1422067764912
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1422067764912
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1422067764913
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1422067764913
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1422067764913
started,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1422067764913
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1422067764913
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1422067764913
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1422067764914
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1422067764914
os,sysinfo,,,"linux",1422067764916
arch,sysinfo,,,"x86",1422067764916
ws,sysinfo,,,"gtk",1422067764916
locale,sysinfo,,,"en_US",1422067764916
processors,sysinfo,,,"4",1422067764916
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1422067764916
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1422067764916
java.specification.name,sysinfo,,,"Java Platform API Specification",1422067764916
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1422067764917
java.specification.version,sysinfo,,,"1.6",1422067764917
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1422067764917
java.version,sysinfo,,,"1.6.0_23",1422067764917
java.vm.info,sysinfo,,,"mixed mode",1422067764917
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1422067764917
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1422067764917
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1422067764917
java.vm.specification.version,sysinfo,,,"1.0",1422067764917
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1422067764917
java.vm.version,sysinfo,,,"19.0-b09",1422067764917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067767078
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1422067778897
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1422067778973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067779003
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1422067779305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067781689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1422067790303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067790320
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422067791849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067791883
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1422067791993
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1422067792029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067792097
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1422067793050
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1422067793084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067795658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067799839
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1422067802779
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1422067802783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067803722
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1422067811952
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1422067811958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067811962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067812257
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1422067812648
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1422067812648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067812815
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422067813378
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1422067813695
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1422067813708
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1422067817078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067817502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067818073
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422067818078
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422067858850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067865960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067866051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067866063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422067868190
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422067888753
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422067890182
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422067893089
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422068103175
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1422068105159
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422068105186
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422068105301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068321638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068323593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068365049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068415366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422068488378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1422068512537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068512549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068516826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068549789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422068553113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069443897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069455816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1422069678074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069678084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069693439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422069725172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422069730608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422069734436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069739786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069756191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069764739
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069801106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422069805871
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422069824724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1422069859726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422069860724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422069915786
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1422069926052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069926062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422069952468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422070095199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422070101830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422070192525
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422070264719
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422070265920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422070267080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1422070269441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422070269451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422070273948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422070339958
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422070548336
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422070549659
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422070552608
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422070624277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422070944567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422070945705
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422070946563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422070947944
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422070950848
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422070993627
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422070996577
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071038398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071043010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071044935
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071045753
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422071047079
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071049997
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071099922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071104101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071106120
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071106868
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422071108171
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071111129
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071168170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1422071170961
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071174259
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422071175605
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071178504
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071183684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422071185891
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071188391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071193634
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071198081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071202087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071225557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071233702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071234322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071236602
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422071326379
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071328139
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422071330489
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071331105
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422071332841
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071332940
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422071333681
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071333801
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1422071335914
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071336025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071337939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071418010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422071465255
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071467268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071469715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071471882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071474220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071475079
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071476561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071476777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071477297
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071477313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071511359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071512542
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071513314
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422071514683
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071517622
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071524389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071607427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071608327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071609013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071618458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071619669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071716320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1422071726667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1422071727763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071730456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071731527
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071732287
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1422071733627
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071736549
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1422071745705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071779257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422071780113
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1422071780936
